Census Tract FIPS code,County,Year,Inclusive Growth Score,RUCC_2023,Description,Shape,Is an Opportunity Zone,State.x,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Persol Income Score,"Persol Income Base, %","Persol Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %",FIPS,State.y,Population_2020,FID,STATEFP,COUNTYFP,TRACTCE,ME.x,MELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ME.y,variable.x,white_pop_estimate,white_pop_moe,ME.x.x,variable.y,bachelors_estimate,bachelors_moe,ME.y.y,variable.x.x,female_pop_estimate,female_pop_moe,ME.x.x.x,variable.y.y,employment_status_estimate,employment_status_moe,ME.y.y.y,variable.x.x.x,median_household_income_estimate,median_household_income_moe,ME.x.x.x.x,variable.y.y.y,vehicle_access_estimate,vehicle_access_moe,ME.y.y.y.y,variable.x.x.x.x,white_pov_estimate,white_pov_moe,ME,variable.y.y.y.y,hs_diploma_estimate,hs_diploma_moe
13067031116,Cobb County,2022,56,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,62,50,52,62,41,50,-5.2,-4,74,12.4,143.3,41,2,1.4,45,78.2,77.2,76,86.7,93.2,3,59.5,32.6,52,57,47,57,-13.7,-9.6,59,,,55,28.6,33.8,5,4,1.2,85,45,84,51,23.5,23.8,66,68,63,71,15.8,61.3,64,,,88,84.6,95.1,52,42.1,41.8,37,29.5,23.4,75,88.3,92.3,13067,GA,766149,,,,,,,,,,,,,Census Tract 311.16; Cobb County; Georgia,B02001_002,1303,476,Census Tract 311.16; Cobb County; Georgia,B15003_022,748,373,Census Tract 311.16; Cobb County; Georgia,B01001_026,1851,338,Census Tract 311.16; Cobb County; Georgia,B23025_005,53,52,Census Tract 311.16; Cobb County; Georgia,B19019_001,66379,15699,Census Tract 311.16; Cobb County; Georgia,B08201_002,59,58,Census Tract 311.16; Cobb County; Georgia,B17001A_002,98,67,Census Tract 311.16; Cobb County; Georgia,B15003_017,417,228
13117130504,Forsyth County,2022,54,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,53,55,58,54,62,40,-5.2,-9.8,67,12.4,30.1,99,2,61.5,57,78.2,79.6,77,86.7,93.5,16,59.5,43.6,44,33,56,22,-13.7,-20.7,,,,44,28.6,24.4,97,4,13,44,45,39,28,23.5,18.4,59,72,46,72,15.8,20.8,,,,93,84.6,96.3,26,42.1,46.4,17,29.5,14.8,50,88.3,88.4,13117,GA,251283,,,,,,,,,,,,,Census Tract 1305.04; Forsyth County; Georgia,B02001_002,2647,376,Census Tract 1305.04; Forsyth County; Georgia,B15003_022,484,125,Census Tract 1305.04; Forsyth County; Georgia,B01001_026,1734,326,Census Tract 1305.04; Forsyth County; Georgia,B23025_005,184,122,Census Tract 1305.04; Forsyth County; Georgia,B19019_001,90032,11716,Census Tract 1305.04; Forsyth County; Georgia,B08201_002,73,74,Census Tract 1305.04; Forsyth County; Georgia,B17001A_002,83,64,Census Tract 1305.04; Forsyth County; Georgia,B15003_017,369,133
13135050314,Gwinnett County,2022,46,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,46,46,32,40,24,51,-5.2,-27.1,29,12.4,-31.8,25,2,0.6,4,78.2,60.3,40,86.7,83.5,27,59.5,49.4,58,58,59,42,-13.7,-19.4,48,,,85,28.6,77.3,21,4,2.3,80,45,76,77,23.5,29.6,48,41,56,49,15.8,16.2,33,,,65,84.6,88.6,50,42.1,42.2,60,29.5,33.7,48,88.3,88.1,13135,GA,957062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13151070404,Henry County,2022,59,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,65,53,42,60,24,53,-5.2,-17.3,68,12.4,33,7,2,0.1,7,78.2,64,74,86.7,92.9,8,59.5,38.3,70,77,64,88,-13.7,9.8,58,,,84,28.6,85.2,45,4,3.8,54,45,49,94,23.5,36.9,64,59,70,75,15.8,28.3,43,,,77,84.6,92.1,88,42.1,35.2,72,29.5,40.5,42,88.3,87.2,13151,GA,240712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13067031115,Cobb County,2022,50,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,52,48,49,58,40,46,-5.2,-9.5,71,12.4,57.7,25,2,0.6,38,78.2,75.8,88,86.7,96.2,11,59.5,41,52,45,60,29,-13.7,-24.5,52,,,55,28.6,30.8,,,,81,45,79,38,23.5,21,48,52,43,55,15.8,14.2,50,,,66,84.6,89.2,66,42.1,39.5,5,29.5,8.1,34,88.3,86,13067,GA,766149,,,,,,,,,,,,,Census Tract 311.15; Cobb County; Georgia,B02001_002,1902,378,Census Tract 311.15; Cobb County; Georgia,B15003_022,785,157,Census Tract 311.15; Cobb County; Georgia,B01001_026,2129,339,Census Tract 311.15; Cobb County; Georgia,B23025_005,59,49,Census Tract 311.15; Cobb County; Georgia,B19019_001,85053,11761,Census Tract 311.15; Cobb County; Georgia,B08201_002,71,65,Census Tract 311.15; Cobb County; Georgia,B17001A_002,33,24,Census Tract 311.15; Cobb County; Georgia,B15003_017,481,149
13067030320,Cobb County,2022,57,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,43,71,55,40,70,42,-5.2,-31.5,39,12.4,-44.3,93,2,17.7,61,78.2,80.4,93,86.7,97.5,31,59.5,51.4,57,46,68,29,-13.7,-36.5,67,,,43,28.6,4.1,22,4,2.4,94,45,94,89,23.5,34.1,58,42,74,50,15.8,7.8,33,,,92,84.6,96.1,23,42.1,47.3,84,29.5,51.5,98,88.3,98.2,13067,GA,766149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13067030319,Cobb County,2022,61,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,55,67,67,72,62,69,-5.2,7.8,74,12.4,33.1,92,2,15,40,78.2,76.2,87,86.7,96.1,28,59.5,50,62,50,74,38,-13.7,-23.2,63,,,48,28.6,12.3,65,4,5.2,88,45,88,69,23.5,27.6,55,44,66,46,15.8,5.2,43,,,76,84.6,92,11,42.1,51.2,86,29.5,53.8,89,88.3,95.3,13067,GA,766149,,,,,,,,,,,,,Census Tract 303.19; Cobb County; Georgia,B02001_002,3233,397,Census Tract 303.19; Cobb County; Georgia,B15003_022,1042,165,Census Tract 303.19; Cobb County; Georgia,B01001_026,2135,216,Census Tract 303.19; Cobb County; Georgia,B23025_005,122,70,Census Tract 303.19; Cobb County; Georgia,B19019_001,111622,9349,Census Tract 303.19; Cobb County; Georgia,B08201_002,51,53,Census Tract 303.19; Cobb County; Georgia,B17001A_002,229,205,Census Tract 303.19; Cobb County; Georgia,B15003_017,191,75
13067030327,Cobb County,2022,57,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,59,55,70,78,61,70,-5.2,7.9,86,12.4,78.1,49,2,1.9,79,78.2,83.9,96,86.7,98.6,20,59.5,45.9,41,39,43,40,-13.7,-15.6,30,,,46,28.6,16.7,34,4,3.1,60,45,55,36,23.5,20.5,61,60,62,37,15.8,-0.4,83,,,37,84.6,80.1,45,42.1,42.9,86,29.5,53.3,81,88.3,93.4,13067,GA,766149,,,,,,,,,,,,,Census Tract 303.27; Cobb County; Georgia,B02001_002,3320,403,Census Tract 303.27; Cobb County; Georgia,B15003_022,1110,184,Census Tract 303.27; Cobb County; Georgia,B01001_026,2655,691,Census Tract 303.27; Cobb County; Georgia,B23025_005,218,280,Census Tract 303.27; Cobb County; Georgia,B19019_001,117888,33470,Census Tract 303.27; Cobb County; Georgia,B08201_002,0,14,Census Tract 303.27; Cobb County; Georgia,B17001A_002,218,157,Census Tract 303.27; Cobb County; Georgia,B15003_017,374,141
13063040612,Clayton County,2022,40,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,50,30,28,24,33,31,-5.2,-32.5,16,12.4,-43.8,55,2,2.4,22,78.2,71.3,34,86.7,81.2,22,59.5,46.7,60,77,42,93,-13.7,66.4,52,,,85,28.6,87.7,23,4,2.4,15,45,15,87,23.5,33,32,50,14,49,15.8,21.3,51,,,8,84.6,61.2,9,42.1,52.4,,29.5,,25,88.3,84.2,13063,GA,297595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13151070306,Henry County,2022,52,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,47,56,38,32,43,34,-5.2,-43.1,30,12.4,-49,15,2,0.3,17,78.2,69.9,98,86.7,99.1,42,59.5,55.9,63,60,66,51,-13.7,-20.6,52,,,78,28.6,54.1,55,4,4.4,48,45,44,96,23.5,39.1,54,49,59,49,15.8,12.3,49,,,55,84.6,86,70,42.1,38.6,,29.5,,51,88.3,88.4,13151,GA,240712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245001601,Richmond County,2022,40,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,39,42,31,20,42,20,-5.2,-37.7,,12.4,,24,2,0.6,6,78.2,63.2,42,86.7,84.1,98,59.5,91.7,42,46,39,46,-13.7,-15.6,72,,,21,28.6,3.3,26,4,2.6,45,45,41,47,23.5,22.9,48,50,45,65,15.8,30.3,34,,,33,84.6,78.6,27,42.1,46.2,,29.5,,76,88.3,92.5,13245,GA,206607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13121009501,Fulton County,2022,62,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,56,68,66,68,65,53,-5.2,-1,82,12.4,44.7,82,2,7,10,78.2,65.9,88,86.7,96.2,81,59.5,76.7,52,39,66,18,-13.7,-28.3,38,,,62,28.6,28.6,,,,91,45,92,41,23.5,21.6,66,60,73,90,15.8,31.8,31,,,96,84.6,97.4,3,42.1,58.2,92,29.5,61.8,100,88.3,100,13121,GA,1066710,,,,,,,,,,,,,Census Tract 95.01; Fulton County; Georgia,B02001_002,3121,450,Census Tract 95.01; Fulton County; Georgia,B15003_022,1214,285,Census Tract 95.01; Fulton County; Georgia,B01001_026,1955,304,Census Tract 95.01; Fulton County; Georgia,B23025_005,0,14,Census Tract 95.01; Fulton County; Georgia,B19019_001,151404,27786,Census Tract 95.01; Fulton County; Georgia,B08201_002,70,64,Census Tract 95.01; Fulton County; Georgia,B17001A_002,119,88,Census Tract 95.01; Fulton County; Georgia,B15003_017,74,55
13121009802,Fulton County,2022,62,1,Metro - Counties in metro areas of 1 million population or more,1,,Georgia,55,69,60,58,62,48,-5.2,-5.9,68,12.4,15.2,81,2,6.5,9,78.2,65.6,94,86.7,97.9,66,59.5,68,64,48,81,40,-13.7,-20,53,,,52,28.6,14.4,70,4,5.6,98,45,98,75,23.5,29.2,62,60,64,73,15.8,19.1,46,,,85,84.6,94.3,6,42.1,54.5,67,29.5,38,98,88.3,98.2,13121,GA,1066710,1105,13,121,9802,98.02,Census Tract 98.02,G5020,S,10557402,182453,33.8636555,-84.4250506,Census Tract 98.02; Fulton County; Georgia,B02001_002,3369,474,Census Tract 98.02; Fulton County; Georgia,B15003_022,1277,236,Census Tract 98.02; Fulton County; Georgia,B01001_026,2013,276,Census Tract 98.02; Fulton County; Georgia,B23025_005,37,46,Census Tract 98.02; Fulton County; Georgia,B19019_001,178594,63492,Census Tract 98.02; Fulton County; Georgia,B08201_002,65,69,Census Tract 98.02; Fulton County; Georgia,B17001A_002,146,124,Census Tract 98.02; Fulton County; Georgia,B15003_017,18,25
13119890300,Franklin County,2022,46,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0,,Georgia,41,51,46,60,31,59,-5.2,4.4,62,12.4,43.6,6,2,0,60,78.2,80.2,9,86.7,65.7,48,59.5,58.6,38,22,55,3,-13.7,-37.5,,,,42,28.6,30.8,99,4,20,53,45,48,13,23.5,14.3,53,40,66,40,15.8,11.1,,,,61,84.6,87.7,43,42.1,43.1,82,29.5,49.6,77,88.3,92.8,13119,GA,23424,,,,,,,,,,,,,Census Tract 8903; Franklin County; Georgia,B02001_002,3327,487,Census Tract 8903; Franklin County; Georgia,B15003_022,252,142,Census Tract 8903; Franklin County; Georgia,B01001_026,1771,314,Census Tract 8903; Franklin County; Georgia,B23025_005,0,14,Census Tract 8903; Franklin County; Georgia,B19019_001,63977,10867,Census Tract 8903; Franklin County; Georgia,B08201_002,9,15,Census Tract 8903; Franklin County; Georgia,B17001A_002,402,309,Census Tract 8903; Franklin County; Georgia,B15003_017,558,169
13139001002,Hall County,2022,50,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,55,45,54,40,68,38,-5.2,-33.3,42,12.4,-25.3,99,2,53.5,42,78.2,76.6,85,86.7,95.4,46,59.5,58,36,44,27,46,-13.7,-14.1,40,,,47,28.6,16.2,10,4,1.5,20,45,20,50,23.5,23.5,60,80,39,81,15.8,54,78,,,48,84.6,84,17,42.1,49,,29.5,,53,88.3,88.8,13139,GA,203136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13305970300,Wayne County,2022,56,6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area",0,,Georgia,66,45,64,76,53,82,-5.2,27.3,71,12.4,101.5,23,2,0.6,90,78.2,87.3,24,86.7,76.2,74,59.5,72,61,67,55,84,-13.7,5,79,,,39,28.6,13.2,51,4,4.1,23,45,22,92,23.5,35.4,41,54,28,62,15.8,28.2,45,,,23,84.6,73.5,15,42.1,49.5,4,29.5,6.7,69,88.3,91.3,13305,GA,30144,,,,,,,,,,,,,Census Tract 9703; Wayne County; Georgia,B02001_002,4261,574,Census Tract 9703; Wayne County; Georgia,B15003_022,464,201,Census Tract 9703; Wayne County; Georgia,B01001_026,3117,416,Census Tract 9703; Wayne County; Georgia,B23025_005,123,84,Census Tract 9703; Wayne County; Georgia,B19019_001,47875,15752,Census Tract 9703; Wayne County; Georgia,B08201_002,194,100,Census Tract 9703; Wayne County; Georgia,B17001A_002,426,205,Census Tract 9703; Wayne County; Georgia,B15003_017,1452,283
13085970100,Dawson County,2022,57,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,43,71,55,34,76,33,-5.2,-39.8,34,12.4,-60.9,97,2,31.2,56,78.2,79.6,76,86.7,93.2,,59.5,,60,51,68,65,-13.7,-10.2,59,,,29,28.6,-5.8,53,4,4.3,61,45,55,89,23.5,34.1,56,44,68,38,15.8,5,49,,,88,84.6,95,85,42.1,35.8,,29.5,,30,88.3,85.3,13085,GA,26798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13215001200,Muscogee County,2022,47,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,45,49,62,54,70,46,-5.2,-3,63,12.4,39.5,57,2,2.6,64,78.2,81.1,69,86.7,91.5,92,59.5,84.2,34,24,45,31,-13.7,-24,24,,,17,28.6,-8.2,41,4,3.5,71,45,67,24,23.5,17.5,44,57,32,71,15.8,20.7,43,,,47,84.6,83.8,3,42.1,58,4,29.5,7.1,76,88.3,92.6,13215,GA,206922,,,,,,,,,,,,,Census Tract 12; Muscogee County; Georgia,B02001_002,2395,396,Census Tract 12; Muscogee County; Georgia,B15003_022,584,234,Census Tract 12; Muscogee County; Georgia,B01001_026,1846,276,Census Tract 12; Muscogee County; Georgia,B23025_005,186,123,Census Tract 12; Muscogee County; Georgia,B19019_001,39740,10201,Census Tract 12; Muscogee County; Georgia,B08201_002,265,187,Census Tract 12; Muscogee County; Georgia,B17001A_002,369,206,Census Tract 12; Muscogee County; Georgia,B15003_017,212,116
13055010200,Chattooga County,2022,46,6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area",0,,Georgia,42,50,51,32,70,35,-5.2,-33.4,30,12.4,-18.5,92,2,14.3,81,78.2,84.7,24,86.7,76.4,81,59.5,76.7,48,60,37,61,-13.7,-1.9,78,,,42,28.6,28.9,46,4,3.8,33,45,30,33,23.5,19.9,38,35,42,40,15.8,16.4,30,,,23,84.6,73.3,59,42.1,40.8,35,29.5,22.6,51,88.3,88.4,13055,GA,24965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13185010700,Lowndes County,2022,50,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,49,50,39,40,38,41,-5.2,-8.3,40,12.4,-7.6,26,2,0.7,51,78.2,78.4,7,86.7,63.5,69,59.5,70,54,52,56,59,-13.7,2.5,,,,46,28.6,26.1,83,4,7.3,57,45,52,28,23.5,18.6,56,56,56,56,15.8,22,,,,71,84.6,90.5,28,42.1,45.9,100,29.5,100,26,88.3,84.3,13185,GA,118251,,,,,,,,,,,,,Census Tract 107; Lowndes County; Georgia,B02001_002,2702,423,Census Tract 107; Lowndes County; Georgia,B15003_022,259,112,Census Tract 107; Lowndes County; Georgia,B01001_026,1822,303,Census Tract 107; Lowndes County; Georgia,B23025_005,9,14,Census Tract 107; Lowndes County; Georgia,B19019_001,57500,19667,Census Tract 107; Lowndes County; Georgia,B08201_002,68,41,Census Tract 107; Lowndes County; Georgia,B17001A_002,393,273,Census Tract 107; Lowndes County; Georgia,B15003_017,732,183
13185010401,Lowndes County,2022,48,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,50,45,47,36,58,42,-5.2,-1.6,31,12.4,-9.5,51,2,2,58,78.2,79.8,28,86.7,78.6,94,59.5,86.7,43,42,44,87,-13.7,127.8,25,,,13,28.6,-14.9,23,4,2.4,79,45,76,29,23.5,18.8,52,72,32,77,15.8,24.2,67,,,53,84.6,85.5,2,42.1,60.4,,29.5,,42,88.3,87.1,13185,GA,118251,,,,,,,,,,,,,Census Tract 104.01; Lowndes County; Georgia,B02001_002,1224,297,Census Tract 104.01; Lowndes County; Georgia,B15003_022,160,73,Census Tract 104.01; Lowndes County; Georgia,B01001_026,729,139,Census Tract 104.01; Lowndes County; Georgia,B23025_005,0,14,Census Tract 104.01; Lowndes County; Georgia,B19019_001,53935,17280,Census Tract 104.01; Lowndes County; Georgia,B08201_002,28,21,Census Tract 104.01; Lowndes County; Georgia,B17001A_002,144,134,Census Tract 104.01; Lowndes County; Georgia,B15003_017,202,66
13121009402,Fulton County,2022,60,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,58,61,55,48,62,40,-5.2,-22.6,56,12.4,53.1,71,2,4.3,1,78.2,52,99,86.7,99.7,76,59.5,73.8,64,70,59,90,-13.7,75.8,49,,,71,28.6,47.2,3,4,1,99,45,99,74,23.5,28.7,59,56,62,74,15.8,21.8,39,,,73,84.6,90.9,39,42.1,43.9,,29.5,,74,88.3,92.1,13121,GA,1066710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13153021201,Houston County,2022,68,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,64,73,57,48,66,46,-5.2,-29,50,12.4,-14.6,18,2,0.4,90,78.2,87.3,83,86.7,95,74,59.5,72.6,66,66,66,79,-13.7,18.3,45,,,75,28.6,59.6,60,4,4.8,79,45,76,58,23.5,25.3,82,78,86,75,15.8,25.1,80,,,89,84.6,95.4,98,42.1,31.6,75,29.5,42.9,82,88.3,93.6,13153,GA,163633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13103030303,Effingham County,2022,50,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,51,50,43,53,33,48,-5.2,0,58,12.4,35.1,8,2,0.1,65,78.2,81.3,38,86.7,82.7,21,59.5,46.6,52,53,51,50,-13.7,-9.1,,,,56,28.6,60,63,4,5,69,45,66,20,23.5,16.6,56,46,65,46,15.8,8,,,,76,84.6,91.9,86,42.1,35.8,,29.5,,34,88.3,86,13103,GA,64769,,,,,,,,,,,,,Census Tract 303.03; Effingham County; Georgia,B02001_002,1965,315,Census Tract 303.03; Effingham County; Georgia,B15003_022,251,78,Census Tract 303.03; Effingham County; Georgia,B01001_026,1215,172,Census Tract 303.03; Effingham County; Georgia,B23025_005,44,36,Census Tract 303.03; Effingham County; Georgia,B19019_001,97847,29657,Census Tract 303.03; Effingham County; Georgia,B08201_002,0,14,Census Tract 303.03; Effingham County; Georgia,B17001A_002,46,45,Census Tract 303.03; Effingham County; Georgia,B15003_017,484,131
13139001102,Hall County,2022,51,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,60,42,53,62,44,62,-5.2,2.2,62,12.4,65.9,49,2,1.9,22,78.2,71.3,51,86.7,87,55,59.5,61.9,56,68,44,87,-13.7,32.3,63,,,53,28.6,27.3,23,4,2.4,45,45,40,65,23.5,26.8,44,50,39,61,15.8,33.7,40,,,44,84.6,82.6,80,42.1,36.9,15,29.5,13.3,18,88.3,82.3,13139,GA,203136,,,,,,,,,,,,,Census Tract 11.02; Hall County; Georgia,B02001_002,2475,642,Census Tract 11.02; Hall County; Georgia,B15003_022,102,95,Census Tract 11.02; Hall County; Georgia,B01001_026,2406,494,Census Tract 11.02; Hall County; Georgia,B23025_005,106,99,Census Tract 11.02; Hall County; Georgia,B19019_001,76055,13932,Census Tract 11.02; Hall County; Georgia,B08201_002,95,77,Census Tract 11.02; Hall County; Georgia,B17001A_002,515,348,Census Tract 11.02; Hall County; Georgia,B15003_017,408,201
13021013603,Bibb County,2022,42,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,,Georgia,42,41,54,50,57,68,-5.2,10.5,32,12.4,-19.2,5,2,0,57,78.2,79.6,87,86.7,95.8,80,59.5,76.2,38,42,34,50,-13.7,-13.4,38,,,37,28.6,26.7,65,4,5.2,8,45,9,28,23.5,18.4,34,35,33,16,15.8,-1.1,54,,,15,84.6,68,73,42.1,38.2,11,29.5,11.6,33,88.3,85.7,13021,GA,157346,2603,13,21,13603,136.03,Census Tract 136.03,G5020,S,45538059,145826,32.7607529,-83.7301667,Census Tract 136.03; Bibb County; Georgia,B02001_002,2832,517,Census Tract 136.03; Bibb County; Georgia,B15003_022,302,136,Census Tract 136.03; Bibb County; Georgia,B01001_026,2329,400,Census Tract 136.03; Bibb County; Georgia,B23025_005,101,102,Census Tract 136.03; Bibb County; Georgia,B19019_001,70440,16365,Census Tract 136.03; Bibb County; Georgia,B08201_002,0,14,Census Tract 136.03; Bibb County; Georgia,B17001A_002,488,309,Census Tract 136.03; Bibb County; Georgia,B15003_017,931,263
13021013409,Bibb County,2022,50,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,,Georgia,49,51,52,59,44,62,-5.2,4.2,56,12.4,26.9,2,2,0,44,78.2,77.2,73,86.7,92.7,59,59.5,64.5,44,32,55,13,-13.7,-32.1,35,,,47,28.6,31.1,69,4,5.6,67,45,63,28,23.5,18.6,54,56,53,38,15.8,5.7,74,,,44,84.6,82.6,35,42.1,44.8,,29.5,,80,88.3,93.2,13021,GA,157346,2601,13,21,13409,134.09,Census Tract 134.09,G5020,S,12614490,573968,32.8782504,-83.7919719,Census Tract 134.09; Bibb County; Georgia,B02001_002,2155,423,Census Tract 134.09; Bibb County; Georgia,B15003_022,645,238,Census Tract 134.09; Bibb County; Georgia,B01001_026,2383,431,Census Tract 134.09; Bibb County; Georgia,B23025_005,93,85,Census Tract 134.09; Bibb County; Georgia,B19019_001,68189,7216,Census Tract 134.09; Bibb County; Georgia,B08201_002,57,45,Census Tract 134.09; Bibb County; Georgia,B17001A_002,124,88,Census Tract 134.09; Bibb County; Georgia,B15003_017,490,144
13021013202,Bibb County,2022,36,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,,Georgia,45,26,42,49,34,49,-5.2,-1.3,,12.4,,2,2,0,30,78.2,73.8,19,86.7,73.4,83,59.5,78,37,48,26,48,-13.7,-13.8,73,,,24,28.6,6.4,44,4,3.7,7,45,8,28,23.5,18.4,28,38,17,22,15.8,8.8,55,,,2,84.6,46.6,9,42.1,52,,29.5,,39,88.3,86.7,13021,GA,157346,2694,13,21,13202,132.02,Census Tract 132.02,G5020,S,4782031,17928,32.8067378,-83.7033874,Census Tract 132.02; Bibb County; Georgia,B02001_002,534,404,Census Tract 132.02; Bibb County; Georgia,B15003_022,104,73,Census Tract 132.02; Bibb County; Georgia,B01001_026,1602,663,Census Tract 132.02; Bibb County; Georgia,B23025_005,156,98,Census Tract 132.02; Bibb County; Georgia,B19019_001,24430,10148,Census Tract 132.02; Bibb County; Georgia,B08201_002,229,226,Census Tract 132.02; Bibb County; Georgia,B17001A_002,347,370,Census Tract 132.02; Bibb County; Georgia,B15003_017,510,161
13021013101,Bibb County,2022,32,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,,Georgia,39,24,44,47,40,67,-5.2,1.7,27,12.4,-10.4,74,2,4.7,13,78.2,67.8,13,86.7,69.3,58,59.5,63.8,19,30,8,4,-13.7,-46.3,17,,,69,28.6,136,,,,4,45,4,12,23.5,14,32,40,24,48,15.8,23.3,32,,,2,84.6,44.7,27,42.1,46.2,4,29.5,7,62,88.3,90.1,13021,GA,157346,439,13,21,13101,131.01,Census Tract 131.01,G5020,S,8293139,27677,32.7820838,-83.7029503,Census Tract 131.01; Bibb County; Georgia,B02001_002,785,249,Census Tract 131.01; Bibb County; Georgia,B15003_022,73,68,Census Tract 131.01; Bibb County; Georgia,B01001_026,3193,937,Census Tract 131.01; Bibb County; Georgia,B23025_005,272,181,Census Tract 131.01; Bibb County; Georgia,B19019_001,35548,9630,Census Tract 131.01; Bibb County; Georgia,B08201_002,274,163,Census Tract 131.01; Bibb County; Georgia,B17001A_002,234,204,Census Tract 131.01; Bibb County; Georgia,B15003_017,1038,281
13187960101,Lumpkin County,2022,53,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,54,52,44,43,46,44,-5.2,-29.4,42,12.4,-25.1,39,2,1.3,52,78.2,78.5,44,86.7,84.8,50,59.5,59.6,54,55,53,64,-13.7,-7.1,64,,,37,28.6,5.9,47,4,3.8,37,45,34,76,23.5,29.4,60,64,57,81,15.8,44.3,47,,,62,84.6,88.1,3,42.1,57.8,93,29.5,65.3,71,88.3,91.6,13187,GA,33488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
